ds,yhat,yhat_lower,yhat_upper
2024-09-29 19:23:00,11.982712004499202,-93.82477938232755,120.28397479454433
2024-09-29 19:24:00,11.925488702325978,-92.9748560144565,114.17813098086381
2024-09-29 19:25:00,11.877443742493025,-86.75413823284458,115.42282882788098
2024-09-29 19:26:00,11.838432868559561,-96.67618282442689,120.0145183594147
2024-09-29 19:27:00,11.808311369087576,-92.70356996519962,112.51186108426275
2024-09-29 19:28:00,11.786934098785732,-93.62619735919417,117.63518107353887
2024-09-29 19:29:00,11.774155476654364,-91.0468959950129,117.40651619380382
2024-09-29 19:30:00,11.76982954316668,-89.10847803640561,116.07690531626245
2024-09-29 19:31:00,11.773809960580202,-94.89844193658597,119.9070306960638
2024-09-29 19:32:00,11.78595004645917,-93.13144162984872,115.4630862968082
2024-09-29 19:33:00,11.806102798173281,-97.07261365510266,120.07343554526301
2024-09-29 19:34:00,11.834120906335137,-92.3622517422187,110.3447912264407
2024-09-29 19:35:00,11.869856795153055,-106.84392536885183,123.80531642434369
2024-09-29 19:36:00,11.913162630078496,-87.6451576282633,117.27290737199917
2024-09-29 19:37:00,11.963890347659941,-95.83938138385801,114.92455274512963
2024-09-29 19:38:00,12.021891688090076,-96.91020551828335,113.43246408149506
2024-09-29 19:39:00,12.087018200658513,-95.86709876306757,119.78820806794691
2024-09-29 19:40:00,12.159121285495964,-93.88825581089205,123.70735844138554
2024-09-29 19:41:00,12.238052211095109,-86.8166626470592,115.1196515064439
2024-09-29 19:42:00,12.323662132238852,-91.53589550449766,124.35828730199763
2024-09-29 19:43:00,12.415802125494267,-92.60690539137126,125.01682264696252
2024-09-29 19:44:00,12.514323206012811,-98.5008322801813,116.94958546946374
2024-09-29 19:45:00,12.619076351579494,-100.25935633117795,116.39780734561833
2024-09-29 19:46:00,12.72991252749948,-108.8943019958367,111.92537138325257
2024-09-29 19:47:00,12.846682713265992,-98.73302276095129,122.72419592378354
2024-09-29 19:48:00,12.969237928555042,-97.09744343234837,115.87026814275056
2024-09-29 19:49:00,13.097429248222298,-93.76802041909775,118.55072328436172
2024-09-29 19:50:00,13.231107832520472,-91.30280631881722,124.77613379929876
2024-09-29 19:51:00,13.370124959682762,-100.36045459770943,115.90546865419789
2024-09-29 19:52:00,13.51433203122938,-93.04924516827172,127.37569538360174
2024-09-29 19:53:00,13.663580615351318,-101.95526079173051,125.81135417063786
2024-09-29 19:54:00,13.817722452396211,-89.56251701409016,125.69666513715391
2024-09-29 19:55:00,13.976609489426426,-90.96427815870359,122.48161557592884
2024-09-29 19:56:00,14.140093920251989,-87.08096828101672,123.9597699222142
2024-09-29 19:57:00,14.308028174112593,-92.71621903324363,124.94661838791222
2024-09-29 19:58:00,14.480264962215973,-87.28524291946513,119.18705322854547
2024-09-29 19:59:00,14.656657307203858,-88.15027058891022,122.27580537508258
2024-09-29 20:00:00,14.837058547253708,-97.02441335044612,120.33783483860715
2024-09-29 20:01:00,15.021322377328868,-90.57451943249694,115.9358978794935
2024-09-29 20:02:00,15.209302865627041,-92.38408718725766,121.33788362101909
2024-09-29 20:03:00,15.400854471785554,-87.2771143185671,120.99523826201079
2024-09-29 20:04:00,15.595832087559302,-86.06467041809148,122.79635530426111
2024-09-29 20:05:00,15.794091042693719,-90.87107876562858,119.45392344994298
2024-09-29 20:06:00,15.99548713521106,-85.79626700689333,126.84293062539317
2024-09-29 20:07:00,16.199876662251928,-88.45161858502357,122.42378381958547
2024-09-29 20:08:00,16.40711642913293,-97.58282769564427,126.1215088207615
2024-09-29 20:09:00,16.61706378594731,-92.56670272300637,117.74022171871636
2024-09-29 20:10:00,16.82957663960158,-89.55036616229397,127.00751190294547
2024-09-29 20:11:00,17.04451348342287,-86.35319104098852,125.5118017488989
2024-09-29 20:12:00,17.26173343281192,-89.98119509491056,128.40778118710102
2024-09-29 20:13:00,17.481096213513677,-92.91432340683818,135.30899129799158
2024-09-29 20:14:00,17.70246222090013,-85.18692075363707,120.77586495175801
2024-09-29 20:15:00,17.925692522180544,-83.76947727736449,126.83147337065182
2024-09-29 20:16:00,18.150648882520446,-82.42406638051881,134.5869413205493
2024-09-29 20:17:00,18.377193799288943,-83.77529014433027,120.90316421631535
2024-09-29 20:18:00,18.605190500884103,-84.254428469872,128.3980382472915
2024-09-29 20:19:00,18.834502990273883,-93.14021954465356,132.42990922284505
2024-09-29 20:20:00,19.06499606195629,-92.86165670510297,135.6389956640946
2024-09-29 20:21:00,19.29653531952082,-89.35863944875042,132.71888116561672
2024-09-29 20:22:00,19.52898719595595,-86.2316878425143,118.01064161615648
2024-09-29 20:23:00,19.762218982278196,-93.30754112158075,122.51071674629114
2024-09-29 20:24:00,19.996098848560614,-91.09324220784713,121.521847357619
2024-09-29 20:25:00,20.230495859009263,-87.55904089896387,124.96218554302864
2024-09-29 20:26:00,20.46527999558061,-90.4992734070941,122.16986833132556
2024-09-29 20:27:00,20.70032218215249,-85.79160575457423,127.2376942719065
2024-09-29 20:28:00,20.93549430748534,-78.92370092765404,124.0858001068848
2024-09-29 20:29:00,21.17066923460507,-92.40214278017245,127.6156290311805
2024-09-29 20:30:00,21.40572083502282,-82.75263201625027,123.14611792314689
2024-09-29 20:31:00,21.640523997613307,-87.83898341391992,118.31113515839444
2024-09-29 20:32:00,21.874954660467687,-86.0425641370005,127.81815334306648
2024-09-29 20:33:00,22.108889819979574,-85.07037006018574,135.729874776217
2024-09-29 20:34:00,22.3422075484711,-75.49362562282263,131.82115147109033
2024-09-29 20:35:00,22.574787038678323,-83.66354675089097,131.20368720908064
2024-09-29 20:36:00,22.806508587430017,-88.51919034512272,134.40151503395361
2024-09-29 20:37:00,23.037253637678283,-82.5470843103291,131.93975574597005
2024-09-29 20:38:00,23.2669048002046,-84.40971473607168,135.7763145179813
2024-09-29 20:39:00,23.495345849535752,-74.04437893451976,125.71038678321749
2024-09-29 20:40:00,23.722461764814295,-86.2660846513049,125.11955842099775
2024-09-29 20:41:00,23.948138749054245,-83.56268767999046,134.07218625642773
2024-09-29 20:42:00,24.17226422099781,-83.53989535675917,120.62060294513465
2024-09-29 20:43:00,24.394726860566802,-84.58550150397086,128.52523385443635
2024-09-29 20:44:00,24.615416620318626,-80.57679777528621,131.81654316502642
2024-09-29 20:45:00,24.83422472995346,-79.65197447486281,133.63994348692682
2024-09-29 20:46:00,25.051043728960913,-81.25017832805663,134.62949112519178
2024-09-29 20:47:00,25.265767468569333,-74.82223968882607,131.08447463659837
2024-09-29 20:48:00,25.47829114864062,-84.12832359699844,129.31610513902788
2024-09-29 20:49:00,25.68851132106579,-81.42919066031786,131.4883343703058
2024-09-29 20:50:00,25.89632589075163,-85.18674832683423,134.02130587987037
2024-09-29 20:51:00,26.101634167569166,-73.9300929050372,139.56389622261693
2024-09-29 20:52:00,26.304336847786335,-71.32148745953334,133.2715992852837
2024-09-29 20:53:00,26.5043360571937,-84.54232722934411,127.62539292615463
2024-09-29 20:54:00,26.701535340341852,-86.22747485283053,128.5817708498911
2024-09-29 20:55:00,26.895839689238574,-80.15914881612478,129.29026170377256
2024-09-29 20:56:00,27.08715556646177,-87.83045951573375,136.93354373323152
2024-09-29 20:57:00,27.275390901318612,-79.81570834843194,142.49647514224966
2024-09-29 20:58:00,27.460455104915123,-74.83444601129686,137.29073808181647
2024-09-29 20:59:00,27.642259105832043,-79.04423979970173,141.19135821180024
2024-09-29 21:00:00,27.820715338564607,-75.27003375515368,142.84197216434015
2024-09-29 21:01:00,27.995737759537995,-85.35535422916261,130.71169760169485
2024-09-29 21:02:00,28.167241886801524,-81.28483455860245,142.4660788136244
2024-09-29 21:03:00,28.335144770147583,-74.4116774306633,129.43277949978597
2024-09-29 21:04:00,28.4993650358125,-77.33691125033087,134.40003961429483
2024-09-29 21:05:00,28.659822890648837,-78.90407007182877,139.4416075062765
2024-09-29 21:06:00,28.81644012001676,-80.3010126538663,133.93592128483084
2024-09-29 21:07:00,28.969140119556766,-74.68718266055032,139.36125618881695
2024-09-29 21:08:00,29.117847887657277,-75.47388808405779,139.47460922615826
2024-09-29 21:09:00,29.262490055602186,-70.03528502274243,135.53714057772837
2024-09-29 21:10:00,29.40299487726192,-81.9634341475412,131.18196485380477
2024-09-29 21:11:00,29.53929224486557,-82.42492171478241,131.24610873399126
2024-09-29 21:12:00,29.671313717717357,-79.4713026296587,137.83787788460438
2024-09-29 21:13:00,29.798992495759325,-72.02113522592147,140.51474141300685
2024-09-29 21:14:00,29.922263469218947,-81.71920081031817,133.88249671632624
2024-09-29 21:15:00,30.04106318646113,-80.7771218963944,150.44634724843925
2024-09-29 21:16:00,30.15532989878941,-79.89382409773577,140.58426577202414
2024-09-29 21:17:00,30.265003542960024,-85.91900184333622,134.8381879122579
2024-09-29 21:18:00,30.370025758752654,-76.79701720883342,142.53119902421238
2024-09-29 21:19:00,30.47033989411372,-67.24816635774201,140.54417456196606
2024-09-29 21:20:00,30.565891022586886,-73.0982937823062,138.0153671868007
2024-09-29 21:21:00,30.656625925142365,-82.493376436953,146.17231707797976
2024-09-29 21:22:00,30.74249311788079,-80.24769734459134,141.9644546077734
2024-09-29 21:23:00,30.823442861501334,-69.76535772465407,141.41012316991626
2024-09-29 21:24:00,30.899427143000835,-78.12162175692015,140.9234771331865
2024-09-29 21:25:00,30.970399696737218,-77.05473895754513,141.24848017152112
2024-09-29 21:26:00,31.03631601742927,-75.26194144291809,141.55496357336494
2024-09-29 21:27:00,31.097133336187753,-70.7445109381068,137.80541236385596
2024-09-29 21:28:00,31.15281066560319,-71.12958359153092,133.97663756900857
2024-09-29 21:29:00,31.20330875954862,-73.14011574651012,137.66122573730956
2024-09-29 21:30:00,31.248590152556094,-78.48668560143368,136.2086568287947
2024-09-29 21:31:00,31.28861913527365,-66.76757390437683,131.8342754903888
2024-09-29 21:32:00,31.32336177839989,-71.59117705573608,135.0627729954436
2024-09-29 21:33:00,31.35278592763767,-67.679351112895,148.95655278129655
2024-09-29 21:34:00,31.37686119384184,-73.35560175319816,143.15863401908507
2024-09-29 21:35:00,31.395558969886675,-73.06648995894608,128.90747442698532
2024-09-29 21:36:00,31.408852435201304,-77.06403901735823,138.24405074013004
2024-09-29 21:37:00,31.416716532240923,-77.59519331763049,136.77587714035764
2024-09-29 21:38:00,31.41912799784371,-73.59761189376721,144.4714632287071
2024-09-29 21:39:00,31.416065334626506,-78.0801535150309,137.1601384027834
2024-09-29 21:40:00,31.407508837717568,-83.77951770304095,139.35599420844528
2024-09-29 21:41:00,31.3934405715353,-78.73529058433823,136.31793881556638
2024-09-29 21:42:00,31.373844381544256,-76.80817893733972,134.63418088590453
2024-09-29 21:43:00,31.34870588012681,-78.04687518609626,141.32940490053355
2024-09-29 21:44:00,31.318012477217245,-80.42058676013345,132.33963827835387
2024-09-29 21:45:00,31.281753324243102,-83.79710710293578,140.1050096732525
2024-09-29 21:46:00,31.2399193629961,-74.03527875659218,135.04786576955567
2024-09-29 21:47:00,31.192503298902924,-80.01533819326693,139.4940330013039
2024-09-29 21:48:00,31.139499596481695,-71.79381775618558,142.8291173186433
2024-09-29 21:49:00,31.080904476385424,-82.28346897580083,142.59426586305273
2024-09-29 21:50:00,31.01671593017357,-74.5057798906736,136.80296836442798
2024-09-29 21:51:00,30.946933680083863,-81.96437349893873,143.2599681415193
2024-09-29 21:52:00,30.871559214415395,-67.54897689040085,140.17421706880685
2024-09-29 21:53:00,30.790595749744163,-76.4366621271038,135.69410380491576
2024-09-29 21:54:00,30.704048248817696,-74.32821152444852,135.0627080862059
2024-09-29 21:55:00,30.611923391565828,-78.44776093549142,134.06942315844316
2024-09-29 21:56:00,30.51422959567072,-74.25820502236779,143.3669489019125
2024-09-29 21:57:00,30.4109769921907,-74.91995621897811,139.57174424260307
2024-09-29 21:58:00,30.30217741869377,-78.20642939339912,135.93231681022434
2024-09-29 21:59:00,30.187844418774855,-75.33910916527476,132.45262445641083
2024-09-29 22:00:00,30.067993230617304,-83.07601624901862,135.66294814114363
2024-09-29 22:01:00,29.942640781163142,-80.72478613511973,133.9149454678891
2024-09-29 22:02:00,29.811805688442636,-79.53813349622348,136.3244159230552
2024-09-29 22:03:00,29.947876879631867,-72.1799022754318,139.5693832659434
2024-09-29 22:04:00,30.078507643278787,-77.25962637475072,138.7597227378848
2024-09-29 22:05:00,30.203721562546665,-73.87369034725404,139.95939221779494
2024-09-29 22:06:00,30.32354387299178,-82.59061792424383,140.5916933192157
2024-09-29 22:07:00,30.438001441552196,-81.94321850147838,141.39380488978202
2024-09-29 22:08:00,30.547122761889504,-79.72134438626713,148.100122407825
2024-09-29 22:09:00,30.650937931829475,-70.34842891705621,134.19151685788862
2024-09-29 22:10:00,30.74947864899991,-83.54229630420824,132.6595730505203
2024-09-29 22:11:00,30.842778203467855,-79.9965156563996,138.27672213618928
2024-09-29 22:12:00,30.930871467035526,-83.74041113180293,140.63805027879587
2024-09-29 22:13:00,31.013794859407366,-79.609275147039,138.85915435311603
2024-09-29 22:14:00,31.09158637720022,-72.66173226711467,139.89503793591552
2024-09-29 22:15:00,31.164285527808644,-72.88748029891423,137.10574559679048
2024-09-29 22:16:00,31.231933371126026,-77.26841573427502,139.67445665590856
2024-09-29 22:17:00,31.294572463485743,-69.7587137348903,136.17928344898075
2024-09-29 22:18:00,31.352246870747358,-73.6145272384474,128.78621279327226
2024-09-29 22:19:00,31.405002127410093,-75.33670077430394,147.86246255783047
2024-09-29 22:20:00,31.45288525875288,-76.6059207301687,142.4992988199963
2024-09-29 22:21:00,31.495944732622156,-67.32751099165084,135.24103729207943
2024-09-29 22:22:00,31.534230460045627,-74.38795413562904,140.1354911724523
2024-09-29 22:23:00,31.56779378246456,-75.45581457571615,130.99335778128608
2024-09-29 22:24:00,31.596687439105192,-80.6542235148247,134.91921459159556
2024-09-29 22:25:00,31.620965580471967,-65.31769083919036,138.3342761801596
2024-09-29 22:26:00,31.640683722044592,-82.88905974748405,139.1149677532607
2024-09-29 22:27:00,31.655898731940646,-68.75393516590742,136.43816781454805
2024-09-29 22:28:00,31.666668850726218,-78.67721772889288,130.61321512315064
2024-09-29 22:29:00,31.67305361721789,-75.57353367154792,139.38314058284274
2024-09-29 22:30:00,31.67511389097831,-82.27791132549775,135.9753470816342
2024-09-29 22:31:00,31.672911824454292,-73.51278185112606,136.74593475897098
2024-09-29 22:32:00,31.66651084579069,-69.09916736362426,145.62068418925725
2024-09-29 22:33:00,31.655975635974404,-84.37103256559183,143.59527322158587
2024-09-29 22:34:00,31.64137210274578,-76.81217640900795,141.5711563688109
2024-09-29 22:35:00,31.622767393750436,-80.87580005611295,134.81147722639457
2024-09-29 22:36:00,31.60022983705111,-72.30243304500338,132.2664143540932
2024-09-29 22:37:00,31.573828943141173,-76.05919909778778,138.63923415705233
2024-09-29 22:38:00,31.543635397931865,-78.77797651773501,144.5660679257455
2024-09-29 22:39:00,31.509721009692882,-78.2772356475328,136.17308653640177
2024-09-29 22:40:00,31.47215871015323,-74.77603076138404,129.90492761713153
2024-09-29 22:41:00,31.43102254398033,-89.85510920176347,147.08463809753115
2024-09-29 22:42:00,31.386387620878285,-74.42957601348088,138.4279005211919
2024-09-29 22:43:00,31.338330119921665,-65.4593990234482,141.21109298933513
2024-09-29 22:44:00,31.286927243611146,-82.40033419594704,141.89950472674843
2024-09-29 22:45:00,31.232257232210927,-70.7206744394281,134.23728845320016
2024-09-29 22:46:00,31.17439930025401,-75.74304497827973,134.1396905105887
2024-09-29 22:47:00,31.11343365473038,-83.7757834349304,144.83125697249142
2024-09-29 22:48:00,31.049441430820423,-80.0126273490099,132.627009669667
2024-09-29 22:49:00,30.982504726167896,-75.07227934774662,140.60768642381203
2024-09-29 22:50:00,30.91270651473849,-79.57972769848377,139.3472697203221
2024-09-29 22:51:00,30.840130667994654,-74.33979648516456,147.3880801737194
2024-09-29 22:52:00,30.76486192658061,-70.43753110254687,133.072363477342
2024-09-29 22:53:00,30.68698585921085,-69.85873734459834,140.4805704827215
2024-09-29 22:54:00,30.606588857388104,-71.79872252097199,140.5485520953896
2024-09-29 22:55:00,30.523758108280326,-79.54903905141714,132.42962754464952
2024-09-29 22:56:00,30.438581556274926,-80.19231520663267,150.04396628751923
2024-09-29 22:57:00,30.35114791748847,-71.45975138984008,133.81315750025297
2024-09-29 22:58:00,30.261546595335567,-79.74250453924911,139.14157617998956
2024-09-29 22:59:00,30.169867735203162,-78.16614642838364,131.2970466641513
2024-09-29 23:00:00,30.076202115973757,-84.91454093019358,135.65873591750932
2024-09-29 23:01:00,29.98064119899102,-78.39165957549302,133.933448701213
2024-09-29 23:02:00,29.883277055851895,-76.15327624611375,138.32135444713452
2024-09-29 23:03:00,29.78420237132305,-84.3428007591187,136.85815892027492
2024-09-29 23:04:00,29.683510393933567,-70.82395254347334,134.92967746926524
2024-09-29 23:05:00,29.58129494028212,-76.75432075856017,149.6023979558494
2024-09-29 23:06:00,29.477650352531743,-85.47756997987382,127.59558636874894
2024-09-29 23:07:00,29.372671473733803,-81.79746484292322,137.23025859573315
2024-09-29 23:08:00,29.266453623087866,-81.85543372542728,144.73093304164655
2024-09-29 23:09:00,29.159092583774715,-81.90511343516903,137.43355003223104
2024-09-29 23:10:00,29.05068456129322,-73.66888077021368,136.29844740635616
2024-09-29 23:11:00,28.94132617256013,-85.80077703534845,133.2633588371592
2024-09-29 23:12:00,28.831114391805766,-83.95457076322323,136.9666955731792
2024-09-29 23:13:00,28.720146583996804,-80.6827649836414,137.75933856766125
2024-09-29 23:14:00,28.60852040252586,-77.58393555233594,139.41084379744117
2024-09-29 23:15:00,28.49633383546781,-72.99987225073524,140.25959048319098
2024-09-29 23:16:00,28.383685124048824,-80.06677003628492,144.22360702237708
2024-09-29 23:17:00,28.270672778208777,-77.59015452671305,133.99936380013122
2024-09-29 23:18:00,28.157395528850753,-73.03076771019923,130.4316364348621
2024-09-29 23:19:00,28.043952295023203,-78.60601587688231,138.0665967095136
2024-09-29 23:20:00,27.930442195118562,-76.5204718693341,122.69883522518533
2024-09-29 23:21:00,27.816964477161957,-79.21119288356353,129.71908985977618
2024-09-29 23:22:00,27.703618514986793,-80.43279177952289,131.93265235378203
2024-09-29 23:23:00,27.590503790862325,-81.3536653872584,137.67294922795963
2024-09-29 23:24:00,27.47771984479841,-91.41486373878935,128.47909919770348
2024-09-29 23:25:00,27.36536627441808,-79.03939079531831,133.02045868370513
2024-09-29 23:26:00,27.253542694182464,-76.03674312889531,134.84216467684914
2024-09-29 23:27:00,27.142348710679947,-86.96599135602672,131.35051926323214
2024-09-29 23:28:00,27.03188390756403,-81.75545642765888,129.12110744327552
2024-09-29 23:29:00,26.922247800837905,-82.01422892110833,129.31021926488125
2024-09-29 23:30:00,26.813539834638604,-75.09561308926507,133.77410454989055
2024-09-29 23:31:00,26.705859343156792,-84.98225449578801,132.58765754638202
2024-09-29 23:32:00,26.599305521335324,-91.51370397119236,133.43900049794567
2024-09-29 23:33:00,26.49397741032631,-78.73207425237842,134.32805404163452
2024-09-29 23:34:00,26.38997387308681,-77.17495758357623,136.5853381669403
2024-09-29 23:35:00,26.287393548303914,-83.34402206420918,135.45041389152075
2024-09-29 23:36:00,26.18633485988333,-83.01189607555158,136.18279736658215
2024-09-29 23:37:00,26.0868959579187,-87.28944770462478,132.3021143247666
2024-09-29 23:38:00,25.989174706050974,-73.101056343774,127.11273754317558
2024-09-29 23:39:00,25.893268666154494,-80.34658581732921,138.3147307058964
2024-09-29 23:40:00,25.799275060371947,-85.96559943119067,130.95245218921426
2024-09-29 23:41:00,25.707290754747916,-75.19964643434776,134.04608378545282
2024-09-29 23:42:00,25.617412231663458,-78.0600237623536,130.15959661912845
2024-09-29 23:43:00,25.5297355480673,-82.32356603573363,134.03155066126214
2024-09-29 23:44:00,25.444356354392948,-80.7900002646277,137.68094643551464
2024-09-29 23:45:00,25.36136982357981,-78.48539511127325,127.7947033284085
2024-09-29 23:46:00,25.280870644569976,-82.58476374103263,139.8485679364124
2024-09-29 23:47:00,25.202953017107575,-88.96544073276881,134.7727323337001
2024-09-29 23:48:00,25.127710591791676,-76.81708489533183,127.51175580243361
2024-09-29 23:49:00,25.055236473640534,-82.51760839462746,132.42983290868696
2024-09-29 23:50:00,24.985623189070083,-93.27238852527813,131.5321214491428
2024-09-29 23:51:00,24.918962658383556,-79.98695003683332,129.46543300454584
2024-09-29 23:52:00,24.855346190310776,-85.00781694108599,133.37458894276793
2024-09-29 23:53:00,24.794864423794348,-85.30732600678007,132.6100287005597
2024-09-29 23:54:00,24.73760734209183,-76.28419442999873,134.17159716310783
2024-09-29 23:55:00,24.68366422862438,-78.73036881348668,127.98094076453697
2024-09-29 23:56:00,24.63312365147437,-81.46397979013258,139.12638728178206
2024-09-29 23:57:00,24.586073437877708,-90.77428837967716,127.19655708136371
2024-09-29 23:58:00,24.542600658368954,-91.09420252693053,129.6935232767199
2024-09-29 23:59:00,24.502791590165174,-85.99424000093254,134.96021856349418
2024-09-30 00:00:00,24.466731709093168,-91.74370585756358,122.76116152365995
2024-09-30 00:01:00,24.43450567105902,-80.88173945410355,136.08669296574553
2024-09-30 00:02:00,24.406197271777636,-83.83247227683512,136.8224481787258
2024-09-30 00:03:00,24.381889444347486,-89.21142247205123,125.02569264812968
2024-09-30 00:04:00,24.36166422638768,-83.2032418859953,129.17815646830823
2024-09-30 00:05:00,24.345602746974535,-77.58341875878247,136.30055737254742
2024-09-30 00:06:00,24.33378520468409,-80.26454835609032,128.4601902999564
